,Unnamed: 0,Issued,Operating Name,Licence Address Line 3,Licence No.,Category,postal,lat,lng,year,area
107905,107934,11-08-05,METRO FIX,M9B,T853595826,BUILDING RENOVATOR,M9B,43.639329,-79.535418,2005,M9B
107906,107935,11-08-05,VINCENT SHACK CONTRACTING,L6V,T853596275,BUILDING RENOVATOR,L6V,43.670392,-79.75653,2005,L6V
107907,107936,11-08-05,HAGGAI GENERAL CONSTRUCTION AND MAINTENANCE SERVICES,M9W,T853597061,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2005,M9W
107908,107937,17/05/79,,L4E,T850022039,BUILDING RENOVATOR,L4E,43.913571,-79.470502,1979,L4E
107909,107938,13-08-07,BUILD & DESIGN GROUP,L6Y,T853723401,BUILDING RENOVATOR,L6Y,43.634656,-79.754125,2007,L6Y
107910,107939,14-08-07,PECA-PATRIOTIC ENTERPRISES CANADA,L3R,T853720272,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2007,L3R
107911,107940,15/08/83,,M1C,T850057167,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1983,M1C
107912,107941,15-08-07,ONE BUCK CONSTRUCTION,M1M,T853720781,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2007,M1M
107913,107942,16/08/00,,M8V,T853112209,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2000,M8V
107914,107943,18-08-04,KULIS PROPERTIES,M9A,T853478436,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2004,M9A
107915,107944,19-08-05,CDC RENOVATIONS CO,L3R,T853596650,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2005,L3R
107916,107945,20/08/96,UNIC SHEET METAL EAVESTROUGHING,L1S,T850245586,BUILDING RENOVATOR,L1S,43.865535,-79.035103,1996,L1S
107917,107946,21/08/96,INKPRO CONTRACTING,M1M,T850245595,BUILDING RENOVATOR,M1M,43.724026,-79.241241,1996,M1M
107918,107947,21-08-03,CHOICE GENERAL CONTRACTING,M1E,T853361722,BUILDING RENOVATOR,M1E,43.763367,-79.161438,2003,M1E
107919,107948,21-08-07,TARTU INCORPORATED,M9W,T853724579,BUILDING RENOVATOR,M9W,43.692348,-79.585342,2007,M9W
107920,107949,21-08-07,SHAMROCK CARPENTRY AND CONSTRUCTION,L4G,T853726836,BUILDING RENOVATOR,L4G,43.982547,-79.454099,2007,L4G
107921,107950,21-08-07,CONT-TOP CONSTRUCTION,L3R,T853724953,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2007,L3R
107922,107951,21-08-07,DRIPLESS ROOFING,M2N,T853724258,BUILDING RENOVATOR,M2N,43.765808,-79.412476,2007,M2N
107923,107952,21-08-07,RENO-HOME,M3N,T853724268,BUILDING RENOVATOR,M3N,43.752712,-79.512823,2007,M3N
107924,107953,21-08-07,DIRT FOOT HOME IMPROVEMENTS,M4S,T853724178,BUILDING RENOVATOR,M4S,43.706192,-79.393227,2007,M4S
107925,107954,29-08-07,VAUGHN PASSMORE HOUSEHOLD RENOVATION AND REPAIR,M4C,T853725158,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2007,M4C
107926,107955,30-08-02,RENOVATIONS BY GRAY,L4J,T853127009,BUILDING RENOVATOR,L4J,43.818375,-79.452075,2002,L4J
107927,107956,30-08-05,CAREMAN CANADA,M5A,T853593712,BUILDING RENOVATOR,M5A,43.652833,-79.377614,2005,M5A
107928,107957,30-08-05,ND ALUMINUM INC,M2N,T853595760,BUILDING RENOVATOR,M2N,43.765808,-79.412476,2005,M2N
107929,107958,06/09/96,ATA WOODWORKING,L4K,T850245763,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1996,L4K
107930,107959,10-09-07,CANADIAN ROOF MASTERS,M2R,T853725684,BUILDING RENOVATOR,M2R,43.783661,-79.444992,2007,M2R
107931,107960,10-09-07,M A G CONTRACTING,M4C,T853724974,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2007,M4C
107932,107961,10-09-07,JOLIN HOME RENOVATIONS,L5L,T853725712,BUILDING RENOVATOR,L5L,43.530461,-79.717709,2007,L5L
107933,107962,10-09-07,THE MANOR GROUP,L6A,T853725489,BUILDING RENOVATOR,L6A,43.879064,-79.517958,2007,L6A
107934,107963,11-09-07,HOME MASTERS,L6X,T853727149,BUILDING RENOVATOR,L6X,43.643111,-79.820671,2007,L6X
107935,107964,13/09/96,BELMONT CONCRETE FINISHING CO. LIMITED,M9W,T850245832,BUILDING RENOVATOR,M9W,43.692348,-79.585342,1996,M9W
107936,107965,13-09-05,NICK BARBIERI,M5M,T853599308,BUILDING RENOVATOR,M5M,43.735323,-79.418211,2005,M5M
107937,107966,15/09/89,,M4K,T850201991,BUILDING RENOVATOR,M4K,43.688515,-79.362238,1989,M4K
107938,107967,15-09-04,GOULD MASONRY,K0L,T853476523,BUILDING RENOVATOR,K0L,44.758778,-77.945619,2004,K0L
107939,107968,06-11-07,SHANKS BATH & KITCHENS,M4S,T853730007,BUILDING RENOVATOR,M4S,43.706192,-79.393227,2007,M4S
107940,107969,16-09-05,NIS WINDOWS AND DOORS,L6Y,T853595343,BUILDING RENOVATOR,L6Y,43.634656,-79.754125,2005,L6Y
107941,107970,18-09-03,ANDREW SMITH CONTRACTING,M6S,T853363951,BUILDING RENOVATOR,M6S,43.650799,-79.48121,2003,M6S
107942,107971,19-09-06,ATLANTIS ROOFING,L6Y,T853610921,BUILDING RENOVATOR,L6Y,43.634656,-79.754125,2006,L6Y
107943,107972,19-09-06,M R C CONTRACTING,M1W,T853610871,BUILDING RENOVATOR,M1W,43.800983,-79.319534,2006,M1W
107944,107973,19-09-06,,L4X,T853610305,BUILDING RENOVATOR,L4X,43.616777,-79.577181,2006,L4X
107945,107974,19-09-06,KAZIMIERZ CONSTRUCTION,M1M,T853610406,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2006,M1M
107946,107975,22/09/76,,L4L,T850018375,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1976,L4L
107947,107976,22/09/76,,M8Y,T850023169,BUILDING RENOVATOR,M8Y,43.624633,-79.488841,1976,M8Y
107948,107977,22-09-04,LARRY WILSON CONTRACTING LTD,L9N,T853481838,BUILDING RENOVATOR,L9N,44.103897,-79.516137,2004,L9N
107949,107978,24/01/97,JOHN'S CHIMNEY SERVICE,M3A,T853000538,BUILDING RENOVATOR,M3A,43.752872,-79.336578,1997,M3A
107950,107979,24-09-04,PERSONAL GENERAL CONTRACTING,L1E,T853481583,BUILDING RENOVATOR,L1E,43.872519,-78.743975,2004,L1E
107951,107980,24-09-07,PGD CONSTRUCTION,M5P,T853726839,BUILDING RENOVATOR,M5P,43.700635,-79.397604,2007,M5P
107952,107981,24-09-07,PRO-ACTIVE SERVICES,L3S,T853726631,BUILDING RENOVATOR,L3S,43.822307,-79.301551,2007,L3S
107953,107982,24-09-07,,M4S,T853726922,BUILDING RENOVATOR,M4S,43.706192,-79.393227,2007,M4S
107954,107983,28-09-07,EXECUTIVE RENOVATIONS,M8V,T853726713,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2007,M8V
107955,107984,20-07-04,GLOBAL RESTORATION,M3J,T853251461,BUILDING RENOVATOR,M3J,43.766758,-79.504668,2004,M3J
107956,107985,30/09/92,ALKA KITCHEN CABINETS LTD,L4B,T850220587,BUILDING RENOVATOR,L4B,43.843529,-79.424558,1992,L4B
107957,107986,01-10-04,METRO HOME IMPROVEMENTS,M4N,T853483208,BUILDING RENOVATOR,M4N,43.719292,-79.386154,2004,M4N
107958,107987,02/10/00,KLESCON GENERAL CONTRACTORS,M9P,T853111449,BUILDING RENOVATOR,M9P,43.678001,-79.524372,2000,M9P
107959,107988,03/10/88,,L5C,T850106345,BUILDING RENOVATOR,L5C,43.572719,-79.64939,1988,L5C
107960,107989,03-10-05,MATTIS ELECTRIC,L6S,T853500117,BUILDING RENOVATOR,L6S,43.74988,-79.687463,2005,L6S
107961,107990,07-10-02,CHISLETT ASPHALT ROOFING LTD,L4K,T853249659,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2002,L4K
107962,107991,07/02/77,CRAFT CONTRACTING CO,M9P,T850016932,BUILDING RENOVATOR,M9P,43.678001,-79.524372,1977,M9P
107963,107992,09/10/84,,M1W,T850069865,BUILDING RENOVATOR,M1W,43.800983,-79.319534,1984,M1W
107964,107993,11/10/95,ABBOTSFORD GROUP DESIGN/BUILD,M9N,T850240074,BUILDING RENOVATOR,M9N,43.7038,-79.526443,1995,M9N
107965,107994,12-10-07,RETRO DESIGN AND REMODELING,L4C,T853727398,BUILDING RENOVATOR,L4C,43.894145,-79.436629,2007,L4C
107966,107995,15/10/86,,M4B,T850084369,BUILDING RENOVATOR,M4B,43.702857,-79.297409,1986,M4B
107967,107996,04-08-05,GOLDHAND CONTRACTORS,M9C,T853593781,BUILDING RENOVATOR,M9C,43.627728,-79.558823,2005,M9C
107968,107997,16-10-07,TARAS ROOFING & CONSTRUCTION,M8V,T853728137,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2007,M8V
107969,107998,16-10-07,,M6K,T853727980,BUILDING RENOVATOR,M6K,43.641291,-79.414722,2007,M6K
107970,107999,17-10-06,MANA CONTRACTING,L4H,T853611877,BUILDING RENOVATOR,L4H,43.844786,-79.560098,2006,L4H
107971,108000,18-10-01,BARASSO GENERAL CONTRACTING,L7E,T853128074,BUILDING RENOVATOR,L7E,43.929823,-79.804379,2001,L7E
107972,108001,18-10-06,,M3N,T853608645,BUILDING RENOVATOR,M3N,43.752712,-79.512823,2006,M3N
107973,108002,18-10-07,BAXTER ROOFING WINDOWS AND DOORS,L6M,T853725312,BUILDING RENOVATOR,L6M,43.431163,-79.77687,2007,L6M
107974,108003,19/10/98,KEATING & SONS,M8W,T853087549,BUILDING RENOVATOR,M8W,43.590207,-79.545244,1998,M8W
107975,108004,19-10-04,RAECON HOME REPAIR SERVICES,L1R,T853482721,BUILDING RENOVATOR,L1R,43.916334,-78.956461,2004,L1R
107976,108005,20-10-05,C.N.A RENOVATIONS,M1L,T853597007,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2005,M1L
107977,108006,22-10-07,TYLEX TILES & RENOVATIONS,M1L,T853726280,BUILDING RENOVATOR,M1L,43.701933,-79.276201,2007,M1L
107978,108007,23/10/80,,L4T,T850003203,BUILDING RENOVATOR,L4T,43.628726,-79.664034,1980,L4T
107979,108008,23-10-06,HARPER CONSTRUCTION,M3H,T853614132,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2006,M3H
107980,108009,23-10-06,TORENNO RENOVATIONS AND CONTRACTING INC,M8W,T853610533,BUILDING RENOVATOR,M8W,43.590207,-79.545244,2006,M8W
107981,108010,24/10/80,,L4T,T850032848,BUILDING RENOVATOR,L4T,43.628726,-79.664034,1980,L4T
107982,108011,24/10/80,,L0G,T850041351,BUILDING RENOVATOR,L0G,43.850018,-79.328474,1980,L0G
107983,108012,24-10-06,MULTI GLASS,M6M,T853615648,BUILDING RENOVATOR,M6M,43.689769,-79.490769,2006,M6M
107984,108013,19/08/96,A G. REAT CONSTRUCTION COMPANY LIMITED,L4K,T850245562,BUILDING RENOVATOR,L4K,43.811608,-79.552851,1996,L4K
107985,108014,28-10-03,,M9N,T853368565,BUILDING RENOVATOR,M9N,43.7038,-79.526443,2003,M9N
107986,108015,28-10-05,DEREK NICHOLSON,M3A,T853593917,BUILDING RENOVATOR,M3A,43.752872,-79.336578,2005,M3A
107987,108016,29-10-07,RENCON,L0G,T853729114,BUILDING RENOVATOR,L0G,43.850018,-79.328474,2007,L0G
107988,108017,29-10-07,NELAB ROOFING,M2L,T853726176,BUILDING RENOVATOR,M2L,43.746212,-79.394073,2007,M2L
107989,108018,29-10-07,METRO CITY ROOFING,M2R,T853725912,BUILDING RENOVATOR,M2R,43.783661,-79.444992,2007,M2R
107990,108019,29-10-07,SUNTECH ROOFING,L3T,T853729180,BUILDING RENOVATOR,L3T,43.629647,-79.351492,2007,L3T
107991,108020,01-11-04,SECURE RENOVATIONS,L4K,T853483509,BUILDING RENOVATOR,L4K,43.811608,-79.552851,2004,L4K
107992,108021,04/11/92,KENNEDY MASONRY COMPANY LIMITED,L1V,T850221144,BUILDING RENOVATOR,L1V,43.835053,-79.099848,1992,L1V
107993,108022,04-11-04,DOVETAIL HOMES,M1W,T853483928,BUILDING RENOVATOR,M1W,43.800983,-79.319534,2004,M1W
107994,108023,25/03/75,,L4A,T850025446,BUILDING RENOVATOR,L4A,43.975784,-79.261153,1975,L4A
107995,108024,05/11/97,RICHMOND CONSTRUCTION,L3Y,T853012636,BUILDING RENOVATOR,L3Y,44.085347,-79.430762,1997,L3Y
107996,108025,08-11-07,HM BUILDING AND RENOVATION,M5N,T853722561,BUILDING RENOVATOR,M5N,43.647852,-79.37728,2007,M5N
107997,108026,12-11-07,ROYAL BOB CANADIAN ROOFING,M1S,T853730030,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2007,M1S
107998,108027,12-11-07,MACCA RENOVATION & DESIGN ARTS,L3S,T853618055,BUILDING RENOVATOR,L3S,43.822307,-79.301551,2007,L3S
107999,108028,13-11-06,,L1R,T853613488,BUILDING RENOVATOR,L1R,43.916334,-78.956461,2006,L1R
108000,108029,14/11/96,DOMINION CAULKING LIMITED,L4C,T852904551,BUILDING RENOVATOR,L4C,43.894145,-79.436629,1996,L4C
108001,108030,14-11-06,TIMEWELL CONSTRUCTION,M1K,T853615327,BUILDING RENOVATOR,M1K,43.720406,-79.255784,2006,M1K
108002,108031,14-11-06,EUROTECH,M6H,T853615572,BUILDING RENOVATOR,M6H,43.659753,-79.428556,2006,M6H
108003,108032,16-11-07,JOHN W.ENTERPRISES,M1S,T853729276,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2007,M1S
108004,108033,16-11-07,,M2H,T853730293,BUILDING RENOVATOR,M2H,43.801874,-79.344606,2007,M2H
108005,108034,17/11/78,COMPLETE CUSTOM CARPENTRY,L0G,T850004995,BUILDING RENOVATOR,L0G,43.850018,-79.328474,1978,L0G
108006,108035,01-11-04,BROCK HOME IMPROVEMENT PRODUCTS INC,L6T,T853483923,BUILDING RENOVATOR,L6T,43.739983,-79.650583,2004,L6T
108007,108036,18-11-04,J R RENOVATION,L4H,T853482991,BUILDING RENOVATOR,L4H,43.844786,-79.560098,2004,L4H
108008,108037,20-11-07,CAMICA PAZRICK,M3M,T853729493,BUILDING RENOVATOR,M3M,43.721721,-79.493153,2007,M3M
108009,108038,21-11-06,WINDOWS FOR YOU,M3J,T853610126,BUILDING RENOVATOR,M3J,43.766758,-79.504668,2006,M3J
108010,108039,22-11-04,JULIUS DESIGN AND BUILD,M8V,T853485715,BUILDING RENOVATOR,M8V,43.621403,-79.483788,2004,M8V
108011,108040,22-11-04,J A M CONTRACTING,M1M,T853485772,BUILDING RENOVATOR,M1M,43.724026,-79.241241,2004,M1M
108012,108041,01/01/97,ENCORE HOME IMPROVEMENTS,L3R,T852904853,BUILDING RENOVATOR,L3R,43.841094,-79.325796,1997,L3R
108013,108042,23-11-06,MING JIAN RENOVATION,L4Y,T853612883,BUILDING RENOVATOR,L4Y,43.606689,-79.718544,2006,L4Y
108014,108043,19-07-07,QUANTUM RENOVATIONS,M4E,T853722861,BUILDING RENOVATOR,M4E,43.68755,-79.291656,2007,M4E
108015,108044,28-11-06,BRIDLEWOOD ROOFING,M1R,T853617841,BUILDING RENOVATOR,M1R,43.745781,-79.295441,2006,M1R
108016,108045,01-12-04,THE WATER SAVING COMPANY,M6L,T853480447,BUILDING RENOVATOR,M6L,43.736408,-79.525881,2004,M6L
108017,108046,02-12-04,HOME SIDING CO,M2N,T853479291,BUILDING RENOVATOR,M2N,43.765808,-79.412476,2004,M2N
108018,108047,07-12-04,MONTGOMERY HOME IMPROVEMENTS,M9A,T853484103,BUILDING RENOVATOR,M9A,43.64425,-79.529982,2004,M9A
108019,108048,03-12-07,,M1C,T853730477,BUILDING RENOVATOR,M1C,43.789091,-79.160265,2007,M1C
108020,108049,24-02-05,ALAN REDBURN GENERAL CONTRACTING,M4E,T853589702,BUILDING RENOVATOR,M4E,43.68755,-79.291656,2005,M4E
108021,108050,07-12-06,ACE WATERPROOFING,M4C,T853610309,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2006,M4C
108022,108051,10-12-07,IN-HOME RENOVATIONS,L3P,T853731977,BUILDING RENOVATOR,L3P,43.88032,-79.361522,2007,L3P
108023,108052,10-12-07,,M4Y,T853730624,BUILDING RENOVATOR,M4Y,43.657486,-79.362701,2007,M4Y
108024,108053,12-12-06,DELTA LOGIC,M1E,T853609360,BUILDING RENOVATOR,M1E,43.763367,-79.161438,2006,M1E
108025,108054,12-12-06,GOOD YEAR ROOFING,M6P,T853614606,BUILDING RENOVATOR,M6P,43.656241,-79.446009,2006,M6P
108026,108055,12-12-07,HIGHGRADE CONSTRUCTION,L4E,T853731164,BUILDING RENOVATOR,L4E,43.913571,-79.470502,2007,L4E
108027,108056,13-12-06,CALEDON BUILDING AND DESIGN,L7C,T853614488,BUILDING RENOVATOR,L7C,43.893021,-79.84393,2006,L7C
108028,108057,21/11/72,,M3A,T850030149,BUILDING RENOVATOR,M3A,43.752872,-79.336578,1972,M3A
108029,108058,15-12-06,SQUARE FT. TILE FLOORING CONCEPTS,M5M,T853616746,BUILDING RENOVATOR,M5M,43.735323,-79.418211,2006,M5M
108030,108059,19-12-07,,L4C,T853730927,BUILDING RENOVATOR,L4C,43.894145,-79.436629,2007,L4C
108031,108060,19-12-07,SPARTAN WINDOWS,L7E,T853730832,BUILDING RENOVATOR,L7E,43.929823,-79.804379,2007,L7E
108032,108061,19/10/76,,L0E,T850007295,BUILDING RENOVATOR,L0E,44.271815,-79.236953,1976,L0E
108033,108062,26/03/81,,M6L,T850021767,BUILDING RENOVATOR,M6L,43.736408,-79.525881,1981,M6L
108034,108063,12-05-05,,M6K,T853592695,BUILDING RENOVATOR,M6K,43.641291,-79.414722,2005,M6K
108035,108064,30-12-05,THOMAS MECHANICAL,L4Y,T853502434,BUILDING RENOVATOR,L4Y,43.606689,-79.718544,2005,L4Y
108036,108065,01/01/93,CAN-POL CONSTRUCTION,M9C,T850221987,BUILDING RENOVATOR,M9C,43.627728,-79.558823,1993,M9C
108037,108066,01/01/97, ,M3M,T852904525,BUILDING RENOVATOR,M3M,43.721721,-79.493153,1997,M3M
108038,108067,01-01-03,MARATHON CUSTOM MADE KITCHENS,M4B,T853250518,BUILDING RENOVATOR,M4B,43.702857,-79.297409,2003,M4B
108039,108068,01-01-03,RUNDLE'S CONTRACTING,M9R,T853250649,BUILDING RENOVATOR,M9R,43.675165,-79.530631,2003,M9R
108040,108069,01-01-03,MASTERWORKS INC,M6S,T853250711,BUILDING RENOVATOR,M6S,43.650799,-79.48121,2003,M6S
108041,108070,01-01-08,CREOTIV,M4W,T853731050,BUILDING RENOVATOR,M4W,43.669331,-79.391843,2008,M4W
108042,108071,05-01-04,WHITBY ROOFING,L1R,T853472512,BUILDING RENOVATOR,L1R,43.916334,-78.956461,2004,L1R
108043,108072,06/01/98,JOS-ELA ROOFING AND SHEETMETAL,L4G,T853013167,BUILDING RENOVATOR,L4G,43.982547,-79.454099,1998,L4G
108044,108073,28/10/88,,M6B,T850107053,BUILDING RENOVATOR,M6B,43.705605,-79.428726,1988,M6B
108045,108074,07/11/00,QUALITY ROOFING SYSTEMS,M5M,T853114258,BUILDING RENOVATOR,M5M,43.735323,-79.418211,2000,M5M
108046,108075,07-01-05,CARREIRA DESIGNS,L5A,T853485207,BUILDING RENOVATOR,L5A,43.551172,-79.584278,2005,L5A
108047,108076,10/01/85,,M6E,T850069881,BUILDING RENOVATOR,M6E,43.697171,-79.443523,1985,M6E
108048,108077,10-01-03,SHIPSHAPE,M1C,T853252263,BUILDING RENOVATOR,M1C,43.789091,-79.160265,2003,M1C
108049,108078,11/01/88,,L6R,T850088121,BUILDING RENOVATOR,L6R,43.781442,-79.77058,1988,L6R
108050,108079,11-01-07,ROOF/MAX,L4A,T853614276,BUILDING RENOVATOR,L4A,43.975784,-79.261153,2007,L4A
108051,108080,12-01-06,FIRST PLACE CAPITAL,M4V,T853603864,BUILDING RENOVATOR,M4V,43.684048,-79.415136,2006,M4V
108052,108081,14/01/97,INLINE HOISTWAY SYSTEMS,L4G,T852904719,BUILDING RENOVATOR,L4G,43.982547,-79.454099,1997,L4G
108053,108082,26-04-04,L PLUS W ROOFING CO LTD,L6C,T853474762,BUILDING RENOVATOR,L6C,43.898152,-79.372927,2004,L6C
108054,108083,14-01-08,RMS RENOVATIONS,M6B,T853731361,BUILDING RENOVATOR,M6B,43.705605,-79.428726,2008,M6B
108055,108084,14-01-08,ETUDE DESIGN DEVELOPMENTS,M4W,T853832783,BUILDING RENOVATOR,M4W,43.669331,-79.391843,2008,M4W
108056,108085,16-01-06,PEN CLEANING AND RENOVATION CO,M1W,T853500507,BUILDING RENOVATOR,M1W,43.800983,-79.319534,2006,M1W
108057,108086,16-01-07,RENOINNOVATIONS,M4J,T853608518,BUILDING RENOVATOR,M4J,43.721377,-79.257537,2007,M4J
108058,108087,16-01-08,WHITES RENOVATIONS,M4C,T853729880,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2008,M4C
108059,108088,21/01/83,,L6W,T850053547,BUILDING RENOVATOR,L6W,43.667563,-79.711057,1983,L6W
108060,108089,21-01-02,,M4C,T853134888,BUILDING RENOVATOR,M4C,43.683744,-79.322361,2002,M4C
108061,108090,21-01-05,GUTTER HELMUT BY INFINITY CORP,L5T,T853477007,BUILDING RENOVATOR,L5T,43.65271,-79.69113,2005,L5T
108062,108091,24/01/80,,M3M,T850018896,BUILDING RENOVATOR,M3M,43.721721,-79.493153,1980,M3M
108063,108092,24/01/80,GARY KEELING ENTERPRISES,M1C,T850018995,BUILDING RENOVATOR,M1C,43.789091,-79.160265,1980,M1C
108064,108093,24/01/97,,M5M,T853002036,BUILDING RENOVATOR,M5M,43.735323,-79.418211,1997,M5M
108065,108094,24-01-05,DSP GENERAL CONTRACTING,M4L,T853483279,BUILDING RENOVATOR,M4L,43.670341,-79.3116,2005,M4L
108066,108095,24-01-08,DRAIN SOURCE DRAIN SERVICES LTD,L4L,T853732096,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2008,L4L
108067,108096,17-05-01,D.O. CONSTRUCTION INC,L7R,T853122296,BUILDING RENOVATOR,L7R,43.431479,-79.814531,2001,L7R
108068,108097,27-01-05,BELSAR CONTRACTING,L4L,T853484091,BUILDING RENOVATOR,L4L,43.792539,-79.551279,2005,L4L
108069,108098,28-01-08,,L4E,T853730997,BUILDING RENOVATOR,L4E,43.913571,-79.470502,2008,L4E
108070,108099,20-09-01,CARLOS ROOFING,M6E,T853127178,BUILDING RENOVATOR,M6E,43.697171,-79.443523,2001,M6E
108071,108100,29-01-03,CHUM CONSTRUCTION,M6M,T853252692,BUILDING RENOVATOR,M6M,43.689769,-79.490769,2003,M6M
108072,108101,30-01-08,BENCHMARK BUILDING SERVICES INC,M1S,T853833494,BUILDING RENOVATOR,M1S,43.792274,-79.28638,2008,M1S
108073,108102,31/01/89,,M6N,T850109992,BUILDING RENOVATOR,M6N,43.674026,-79.488441,1989,M6N
108074,108103,01-02-05,CLASSIC IMPROVEMENTS,M3H,T853485090,BUILDING RENOVATOR,M3H,43.797038,-79.423404,2005,M3H
108075,108104,06/02/89,,L9Z,T850111105,BUILDING RENOVATOR,L9Z,44.502732,-80.021663,1989,L9Z
108076,108105,06-02-02,,M4B,T853127726,BUILDING RENOVATOR,M4B,43.702857,-79.297409,2002,M4B
108077,108106,06-02-03,SUNRISE ALUMINUM PRODUCTS,M2H,T853252105,BUILDING RENOVATOR,M2H,43.801874,-79.344606,2003,M2H
108078,108107,06-02-08,OCAAT CONSTRUCTION,M4G,T853731980,BUILDING RENOVATOR,M4G,43.717636,-79.376123,2008,M4G
108079,108108,07-02-08,ALDERWOOD HOME IMPROVEMENTS,M8Z,T853732620,BUILDING RENOVATOR,M8Z,43.637002,-79.520842,2008,M8Z
108080,108109,19-03-01,POWERS RENOVATION COMPANY,M9M,T853121096,BUILDING RENOVATOR,M9M,43.753277,-79.538902,2001,M9M
108081,108110,01-03-06,UNIQUE ROOFING COMPANY,L4B,T853502690,BUILDING RENOVATOR,L4B,43.843529,-79.424558,2006,L4B
108082,108111,08-02-07,METRO TORONTO DISCOUNT ROOFING AND SIDING,M2L,T853614278,BUILDING RENOVATOR,M2L,43.746212,-79.394073,2007,M2L
108083,108112,11-02-08,ELITE CONSTRUCTION AND RENOVATIONS,M4E,T853833933,BUILDING RENOVATOR,M4E,43.68755,-79.291656,2008,M4E
108084,108113,13-02-07,ABDAL PIRSULTAN CONSTRUCTION,M3N,T853618729,BUILDING RENOVATOR,M3N,43.752712,-79.512823,2007,M3N
108085,108114,13-02-07,REGULAR'S ROOFING AND CONTRACTING,M1K,T853617911,BUILDING RENOVATOR,M1K,43.720406,-79.255784,2007,M1K
108086,108115,14/02/89,,M2R,T850109695,BUILDING RENOVATOR,M2R,43.783661,-79.444992,1989,M2R
108087,108116,14-02-02,ARROW ROOFING,M4K,T853137213,BUILDING RENOVATOR,M4K,43.688515,-79.362238,2002,M4K
108088,108117,14-02-08,AMASIS CONTRACTING,L6A,T853722410,BUILDING RENOVATOR,L6A,43.879064,-79.517958,2008,L6A
108089,108118,15-02-07,ELLIS MANAGEMENT SERVICES,M4J,T853612434,BUILDING RENOVATOR,M4J,43.721377,-79.257537,2007,M4J
108090,108119,16/02/99,,M9V,T853092539,BUILDING RENOVATOR,M9V,43.741978,-79.586254,1999,M9V
108091,108120,18/02/97,TORONTO FENCE & DECK CENTRE,L4J,T853002715,BUILDING RENOVATOR,L4J,43.818375,-79.452075,1997,L4J
108092,108121,18-02-02,PLEWMAN ROOFING,M6G,T853137340,BUILDING RENOVATOR,M6G,43.669493,-79.423525,2002,M6G
108093,108122,25-02-08,GERTNER DESIGN BUILD,M5P,T853834234,BUILDING RENOVATOR,M5P,43.700635,-79.397604,2008,M5P
108094,108123,26-02-08,WINART CA LTD,M2R,T853834699,BUILDING RENOVATOR,M2R,43.783661,-79.444992,2008,M2R
108095,108124,28/02/77,,M4N,T850014762,BUILDING RENOVATOR,M4N,43.719292,-79.386154,1977,M4N
108096,108125,29/02/00,MERIDIAN,M9B,T853106057,BUILDING RENOVATOR,M9B,43.639329,-79.535418,2000,M9B
108097,108126,27-02-08,MUSKOKA IN THE CITY INC,L5N,T853833920,BUILDING RENOVATOR,L5N,43.611945,-79.74901,2008,L5N
108098,108127,27-02-08,BLISS ENCHANTED HOME RENOVATION,L3R,T853834100,BUILDING RENOVATOR,L3R,43.841094,-79.325796,2008,L3R
108099,108128,27-02-08,CARTER ALLEN,M4L,T853834085,BUILDING RENOVATOR,M4L,43.670341,-79.3116,2008,M4L
108100,108129,27-02-08,310 ROOF,M8W,T853730959,BUILDING RENOVATOR,M8W,43.590207,-79.545244,2008,M8W
108101,108130,02/03/98,M G F CONSTRUCTION,L4L,T853012626,BUILDING RENOVATOR,L4L,43.792539,-79.551279,1998,L4L
108102,108131,01/01/89,,M2M,T850108416,BUILDING RENOVATOR,M2M,43.787572,-79.414958,1989,M2M
108103,108132,09-03-01,TOWN AND COUNTRY CONTRACTING OSHAWA LTD,L1K,T853120165,BUILDING RENOVATOR,L1K,43.920705,-78.828157,2001,L1K
108104,108133,20/07/78,,L4Z,T850002999,BUILDING RENOVATOR,L4Z,43.594756,-79.635969,1978,L4Z
108105,108134,11/03/91,DO ALL CARPENTRY,M3C,T850210588,BUILDING RENOVATOR,M3C,43.731031,-79.341722,1991,M3C
108106,108135,11-03-08,HOMETIME ENTERPRISES,L6V,T853834169,BUILDING RENOVATOR,L6V,43.670392,-79.75653,2008,L6V
